id_vaga,id_candidato,estado,modalidade,tipo_contratacao,nivel_profissional_vaga,nivel_ingles_vaga,nivel_espanhol_vaga,nivel_profissional_cand,nivel_ingles_cand,nivel_espanhol_cand,dias_ate_update
11170,42345.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11170,42343.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11170,39037.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11170,38223.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11170,38151.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11170,34034.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11170,32491.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11170,25562.0,Ceará,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11171,,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11172,42423.0,São Paulo,None,PJ/Autônomo,Analista,Básico,Básico,None,None,None,0.0
11172,25395.0,São Paulo,None,PJ/Autônomo,Analista,Básico,Básico,None,None,None,0.0
11173,21961.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,14.0
11174,42375.0,São Paulo,None,Cooperado,Analista,Nenhum,None,None,None,None,0.0
11174,42365.0,São Paulo,None,Cooperado,Analista,Nenhum,None,None,None,None,0.0
11174,42362.0,São Paulo,None,Cooperado,Analista,Nenhum,None,None,None,None,1.0
11175,,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11176,42493.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11176,38534.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11176,23449.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11177,42450.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11177,22151.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11178,42457.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,1.0
11178,42431.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42430.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,1.0
11178,42429.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42428.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,3.0
11178,42427.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42422.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42419.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Avançado,Nenhum,0.0
11178,42418.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Intermediário,Intermediário,2.0
11178,42211.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42183.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Básico,Nenhum,0.0
11178,42182.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42179.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,42121.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,41290.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,39967.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,39392.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,38272.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,37936.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,35868.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,33524.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,33284.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,32304.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11178,31366.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,Avançado,Básico,0.0
11178,26086.0,São Paulo,None,PJ/Autônomo,Pleno,Intermediário,Nenhum,None,None,None,0.0
11179,42475.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42472.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42471.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42470.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42469.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42467.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42447.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42446.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42445.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42444.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,6.0
11179,42443.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42442.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42441.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,2.0
11179,42439.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11179,42438.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42437.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42436.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,22.0
11179,42435.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42434.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,1.0
11179,42433.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11179,42426.0,Piauí,None,Hunting,Analista,Básico,Básico,None,None,None,0.0
11180,42778.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42777.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42776.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42775.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42774.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42773.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42513.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42454.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42451.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,42067.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,38534.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,1.0
11180,38526.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,36921.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,27567.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,Avançado,Básico,0.0
11180,25893.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,25094.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,25053.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,23037.0,São Paulo,None,Hunting,Analista,Fluente,Básico,Sênior,None,None,0.0
11180,20578.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11180,19818.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,Intermediário,Básico,0.0
11180,13681.0,São Paulo,None,Hunting,Analista,Fluente,Básico,None,None,None,0.0
11181,42479.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,Básico,Básico,0.0
11181,42476.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,None,None,0.0
11181,42459.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,None,None,0.0
11182,,None,None,None,None,None,None,None,None,None,0.0
11183,,None,None,None,None,None,None,None,None,None,0.0
11184,42455.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,Avançado,Básico,16.0
11184,42452.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
11184,29756.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,Fluente,Fluente,0.0
11184,11007.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
11184,137.0,São Paulo,None,Hunting,Sênior,Fluente,Nenhum,None,None,None,0.0
11185,,None,None,None,None,None,None,None,None,None,0.0
11186,42425.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,41151.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,38783.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,38666.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,35425.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,25252.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,24330.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,11516.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,11007.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,10723.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11186,131.0,São Paulo,None,PJ/Autônomo,Analista,Fluente,Básico,None,None,None,0.0
11187,20896.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Intermediário,None,0.0
11187,17115.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11187,15114.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11187,2602.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11188,42512.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,15.0
11188,21598.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,14.0
11189,42551.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,37959.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,33896.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,28415.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,17745.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,52.0
11189,14505.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,7844.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11189,3185.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,Avançado,Avançado,0.0
11189,414.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11190,42461.0,São Paulo,None,PJ/Autônomo,Analista,Básico,Básico,None,None,None,0.0
11190,38068.0,São Paulo,None,PJ/Autônomo,Analista,Básico,Básico,None,None,None,0.0
11191,42648.0,Minas Gerais,None,CLT Full,Assistente,Nenhum,None,None,None,None,14.0
11191,42631.0,Minas Gerais,None,CLT Full,Assistente,Nenhum,None,None,None,None,4.0
11192,42486.0,Rio de Janeiro,None,PJ/Autônomo,Sênior,Avançado,None,None,None,None,0.0
11192,41297.0,Rio de Janeiro,None,PJ/Autônomo,Sênior,Avançado,None,None,None,None,0.0
11193,42500.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11193,42169.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11193,29756.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,Fluente,Fluente,13.0
11193,24289.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11193,22411.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11193,20896.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,Intermediário,None,4.0
11193,14822.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,Avançado,Intermediário,0.0
11193,11007.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,42588.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,42512.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,41297.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,8.0
11194,24864.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,3.0
11194,20918.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,15912.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,14505.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,None,None,0.0
11194,3185.0,São Paulo,None,PJ/Autônomo,Sênior,Fluente,Básico,None,Avançado,Avançado,10.0
11195,42653.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11195,42644.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,8.0
11195,42641.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11195,42636.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11195,42635.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11195,42602.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,2.0
11195,42473.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,11.0
11195,28132.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,11.0
11195,2747.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11195,1662.0,São Paulo,None,Cooperado,Sênior,Nenhum,None,None,None,None,0.0
11196,41271.0,São Paulo,None,CLT Full,Assistente,Nenhum,None,None,None,None,0.0
11196,29143.0,São Paulo,None,CLT Full,Assistente,Nenhum,None,None,None,None,0.0
11197,42500.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11197,42169.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,1.0
11197,41517.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11197,29756.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,Fluente,Fluente,0.0
11197,26890.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11197,23892.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,Avançado,Nenhum,0.0
11197,16042.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11197,15114.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11197,13062.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11198,41309.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11198,39584.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11198,31127.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,Fluente,Intermediário,0.0
11198,30672.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,Fluente,Intermediário,3.0
11198,29301.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,54.0
11198,23319.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11198,18742.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11198,17745.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,3.0
11199,38017.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11199,29671.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11199,15013.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11199,14956.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11199,12383.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11199,131.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11200,42309.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Avançado,Básico,None,None,None,0.0
11200,11046.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Avançado,Básico,None,None,None,0.0
11201,40055.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11201,25893.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11201,19818.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,Intermediário,Básico,0.0
11201,13337.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Básico,None,None,None,0.0
11202,42538.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42537.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42532.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42531.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42530.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42492.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,42489.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,40619.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,31925.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,28978.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,24103.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,Avançado,Nenhum,0.0
11202,20708.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,19659.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,19410.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11202,2367.0,São Paulo,None,PJ/Autônomo,Sênior,Avançado,Nenhum,None,None,None,0.0
11203,43006.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,Básico,Nenhum,0.0
11203,42875.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42524.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42495.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42494.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42490.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42489.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42488.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,42487.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11203,38897.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,1.0
11203,32513.0,São Paulo,None,"PJ/Autônomo, CLT Full",Sênior,Fluente,Básico,None,None,None,0.0
11204,44078.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11204,43935.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11204,42584.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,Básico,Básico,0.0
11204,42555.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11204,39102.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11204,14762.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11205,42498.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Básico,Básico,0.0
11205,34181.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Intermediário,Básico,0.0
11206,42647.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,None,None,0.0
11206,42476.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,None,None,8.0
11206,42459.0,São Paulo,None,CLT Full,Analista,Nenhum,None,None,None,None,8.0
11207,31587.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Intermediário,Básico,0.0
11208,11046.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11209,,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11210,,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11211,23804.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Avançado,Básico,0.0
11212,,São Paulo,None,"CLT Full, PJ/Autônomo",Sênior,Básico,Básico,None,None,None,0.0
11213,,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11214,25099.0,São Paulo,None,"PJ/Autônomo, CLT Full",Analista,Básico,Básico,None,None,None,0.0
11215,,None,None,None,None,None,None,None,None,None,0.0
11216,,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11217,,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11218,42498.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Básico,Básico,0.0
11219,42525.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,41260.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Intermediário,Avançado,0.0
11219,39541.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,37955.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,30672.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Fluente,Intermediário,0.0
11219,29347.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Intermediário,Intermediário,0.0
11219,29301.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,16081.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,12127.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11219,11361.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Avançado,Nenhum,0.0
11219,3185.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Avançado,Avançado,0.0
11220,42500.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11220,20896.0,Pernambuco,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,Intermediário,None,0.0
11221,42663.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42567.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42566.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42564.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,1.0
11221,42563.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,13.0
11221,42562.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,13.0
11221,42560.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42558.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42557.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42556.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,25.0
11221,42554.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42553.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42552.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42549.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42545.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42544.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42542.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42539.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42529.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42527.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42520.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42519.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42518.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42517.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11221,42516.0,São Paulo,None,"Cooperado, PJ/Autônomo",Analista,Básico,Básico,None,None,None,0.0
11222,38584.0,São Paulo,None,"CLT Full, PJ/Autônomo",Analista,Básico,Básico,None,None,None,29.0
